year,month,Kinneret_Level_end_of_month,tmp_air_max,rain_mm,tmp_air_min,sns_drt,rain_day,Date,Change_from_last_month
2017,7,-213.59,34.83034223163255,0.0,23.15526494236171,725.0322580645161,0,2017-07-01,-0.25499999999999545
2017,8,-213.875,33.36623123123123,0.0,21.84243243243243,687.6,0,2017-08-01,-0.2849999999999966
2017,9,-214.11,32.35984716859717,6.472222222222222,21.109284105534105,612.8571428571429,2,2017-09-01,-0.23500000000001364
2017,10,-214.26,28.40574717574718,220.36353195033493,16.505585585585585,500.0,5,2017-10-01,-0.14999999999997726
2017,11,-214.34,23.668312757201647,408.6178906029919,13.310510510510513,370.0,13,2017-11-01,-0.0800000000000125
2017,12,-214.38,20.945505850678266,480.10541183467143,10.779403541472503,297.7241379310345,10,2017-12-01,-0.03999999999999204
2018,1,-213.94,16.225986331158744,3073.71383005122,8.48462255358807,255.31034482758622,22,2018-01-01,0.4399999999999977
2018,2,-213.57,20.538360099229664,606.4597200164686,10.016617704661183,364.95652173913044,9,2018-02-01,0.37000000000000455
2018,3,-213.435,24.02558063558063,24.646095979056376,11.643560334736804,505.84615384615387,6,2018-03-01,0.1349999999999909
2018,4,-213.355,26.02337484543367,394.47864988598695,14.096948419007242,572.4705882352941,6,2018-04-01,0.0800000000000125
2018,5,-213.45,30.392661583151778,353.8804660539818,19.216230158730163,539.6666666666666,9,2018-05-01,-0.09499999999999886
2018,6,-213.67,31.36966402116402,164.60425432445066,20.159444444444443,703.4,6,2018-06-01,-0.21999999999999886
2018,7,-213.94,33.05686002886003,0.0,22.37413564213564,721.4,0,2018-07-01,-0.27000000000001023
2018,8,-214.21,32.862678450690616,0.5,22.970738477209057,616.2758620689655,1,2018-08-01,-0.27000000000001023
2018,9,-214.32,32.6757644335512,34.8586215932914,21.978666836431543,618.6666666666666,4,2018-09-01,-0.10999999999998522
2018,10,-214.61,28.967663219133808,470.299529493495,18.401758241758248,415.0,10,2018-10-01,-0.29000000000002046
2018,11,-214.65,23.657341581076874,937.4859892558455,13.997796296296295,329.3333333333333,19,2018-11-01,-0.03999999999999204
2018,12,-214.47,18.055149047273233,1450.1299431141601,10.89395061728395,243.40740740740742,20,2018-12-01,0.18000000000000682
2019,2,-212.915,18.442857142857143,405.2423328305681,8.731349206349206,381.42857142857144,5,2019-02-01,1.5550000000000068
2019,3,-212.09,18.70022996853062,1111.2764627128404,9.358230452674897,333.3333333333333,17,2019-03-01,0.8249999999999886
2019,4,-211.295,22.442209040478936,228.30317053769778,11.865485527544351,443.52941176470586,6,2019-04-01,0.7950000000000159
2019,5,-211.185,31.16857936507937,3.0384615384615383,16.307000000000002,664.0,3,2019-05-01,0.10999999999998522
2019,6,-211.26,32.27415049970605,0.3333333333333333,20.718733098177545,694.074074074074,1,2019-06-01,-0.07499999999998863
2019,7,-211.335,33.32893644957983,0.0,21.782663690476195,738.75,0,2019-07-01,-0.07500000000001705
2019,8,-211.555,33.578288359788374,3.5,22.709886243386247,686.6666666666666,1,2019-08-01,-0.21999999999999886
2019,9,-211.72,32.14449579831933,0.0,20.91358190828779,611.9230769230769,0,2019-09-01,-0.16499999999999204
2019,10,-211.815,30.162777777777773,0.0,17.992587301587303,366.0,0,2019-10-01,-0.09499999999999886
2019,11,-211.9,26.448494708994705,140.98528231805543,15.02930423280423,479.6666666666667,6,2019-11-01,-0.08500000000000796
2019,12,-211.82,19.596085858585862,1159.5068966541394,9.881691919191919,345.0,12,2019-12-01,0.0800000000000125
2020,1,-210.3,15.272875816993466,1122.4327994435018,7.851960784313725,252.94117647058823,14,2020-01-01,1.5199999999999818
2020,2,-209.705,17.18712096332786,1015.4895396742693,8.723338806787083,295.17241379310343,21,2020-02-01,0.5949999999999989
2020,3,-209.47,21.878798185941044,364.7919050646323,11.5437641723356,407.14285714285717,7,2020-03-01,0.23500000000001364
2020,6,-209.115,30.49935247747748,0.0,18.641122372372376,753.75,0,2020-06-01,0.35499999999998977
2020,8,-209.525,35.72471042471042,0.0,22.741312741312736,645.7142857142857,0,2020-08-01,-0.4099999999999966
2020,9,-209.69,35.326289926289924,0.5,23.651228501228502,596.8181818181819,1,2020-09-01,-0.16499999999999204
2020,11,-209.955,22.881180323180324,1662.2323982502899,13.726869726869726,386.0,10,2020-11-01,-0.2650000000000148
2021,2,-209.3,19.065972972972975,974.0863194776239,8.636447447447447,459.6,8,2021-02-01,0.6550000000000011
2021,3,-209.195,20.50970515970516,398.8003631625095,10.040909090909093,295.90909090909093,12,2021-03-01,0.10500000000001819
